seed,result,time (seconds)
4934,unsolvable,5.613
4935,solved,27.203
4936,solved,32.466
4937,solved,40.604
4938,solved,33.23
4939,unsolvable,13.535
4940,solved,80.084
4941,solved,28.613
4942,unsolvable,31.687
4943,solved,50.234
4944,unsolvable,17.358
4945,solved,30.125
4946,solved,37.892
4947,unsolvable,12.172
4948,solved,30.134
4949,solved,92.874
4950,solved,121.872
4951,solved,68.713
4952,solved,42.292
4953,solved,38.15
4954,solved,30.952
4955,solved,21.632
4956,unsolvable,5.079
4957,solved,45.287
4958,solved,44.75
4959,solved,30.347
4960,unsolvable,48.277
4961,solved,59.494
4962,solved,44.543
4963,solved,69.619
4964,solved,31.825
4965,solved,58.356
4966,solved,84.086
4967,unsolvable,5.215
4968,solved,56.498
4969,solved,42.226
4970,solved,46.282
4971,unsolvable,29.321
4972,solved,40.541
4973,solved,39.249
4974,solved,61.128
4975,solved,34.91
4976,unsolvable,10.136
4977,solved,52.668
4978,solved,73.335
4979,solved,72.659
4980,solved,57.816
4981,solved,29.356
4982,solved,41.705
4983,unsolvable,20.765
4984,solved,40.714
4985,solved,45.011
4986,unsolvable,32.329
4987,solved,37.312
4988,unsolvable,16.842
4989,solved,49.464
4990,solved,104.032
4991,solved,35.181
4992,unsolvable,20.909
4993,solved,44.265
4994,solved,62.614
4995,solved,48.677
4996,solved,44.611
4997,unsolvable,5.528
4998,unsolvable,38.679
4999,solved,61.689
5000,unsolvable,14.482
5001,solved,24.96
5002,solved,48.014
5003,unsolvable,4.747
5004,unsolvable,5.739
5005,solved,92.853
5006,solved,65.892
5007,unsolvable,40.322
5008,solved,77.626
5009,unsolvable,36.919
5010,solved,63.728
5011,solved,27.366
5012,unsolvable,22.426
5013,solved,54.736
5014,solved,25.329
5015,solved,49.091
5016,solved,33.002
5017,solved,56.917
5018,solved,38.164
5019,solved,52.795
5020,solved,36.496
5021,unsolvable,33.703
5022,solved,26.651
5023,solved,63.765
5024,unsolvable,4.703
5025,solved,38.7
5026,solved,30.804
5027,solved,32.177
5028,solved,38.493
5029,solved,32.895
5030,unsolvable,31.747
5031,solved,47.811
5032,unsolvable,65.52
5033,solved,54.278
5034,solved,41.58
5035,solved,53.895
5036,solved,71.131
5037,solved,69.892
5038,solved,39.963
5039,solved,29.554
5040,solved,65.086
5041,solved,36.715
5042,unsolvable,25.506
5043,solved,20.974
5044,unsolvable,14.453
5045,solved,64.038
5046,unsolvable,17.556
5047,solved,38.075
5048,solved,37.05
5049,solved,48.121
5050,solved,34.672
5051,solved,39.184
5052,unsolvable,48.89
5053,solved,25.438
5054,solved,25.189
5055,solved,30.638
5056,unsolvable,13.927
5057,solved,26.093
5058,solved,27.056
5059,solved,34.224
5060,solved,59.012
5061,solved,41.218
5062,unsolvable,22.573
5063,solved,35.868
5064,unsolvable,44.969
5065,solved,57.113
5066,solved,43.75
5067,solved,71.112
5068,solved,42.854
5069,solved,40.872
5070,solved,43.087
5071,solved,60.051
5072,solved,19.828
5073,solved,40.095
5074,solved,40.596
5075,solved,23.769
5076,solved,31.197
5077,solved,131.677
5078,solved,42.745
5079,solved,54.241
5080,unsolvable,16.836
5081,solved,33.167
5082,solved,24.842
5083,solved,36.397
5084,solved,43.718
5085,unsolvable,12.631
5086,solved,103.219
5087,solved,47.843
5088,solved,38.037
5089,solved,29.172
5090,solved,32.037
5091,solved,34.796
5092,solved,61.335
5093,solved,70.668
5094,solved,27.473
5095,solved,44.295
5096,solved,29.025
5097,unsolvable,13.918
5098,solved,62.728
5099,solved,44.412
5100,solved,42.585
5101,unsolvable,16.417
5102,solved,39.297
5103,solved,49.456
5104,solved,40.11
5105,solved,46.111
5106,solved,66.19
5107,unsolvable,30.865
5108,solved,45.322
5109,solved,33.597
5110,unsolvable,10.994
5111,solved,36.189
5112,solved,42.311
5113,solved,34.759
5114,solved,44.685
5115,solved,48.374
5116,solved,27.377
5117,solved,110.091
5118,unsolvable,111.63
5119,unsolvable,18.884
5120,solved,81.601
5121,solved,35.556
5122,solved,32.312
5123,solved,62.711
5124,solved,28.775
5125,solved,39.886
5126,solved,28.802
5127,solved,38.115
5128,solved,30.37
5129,solved,29.182
5130,solved,61.981
5131,unsolvable,17.458
5132,solved,62.068
5133,solved,26.631
5134,solved,40.785
5135,solved,54.632
5136,solved,27.843
5137,solved,72.419
5138,solved,73.097
5139,solved,54.975
5140,unsolvable,32.221
5141,unsolvable,41.124
5142,solved,52.441
5143,solved,75.492
5144,solved,34.355
5145,solved,37.69
5146,solved,89.273
5147,solved,42.63
5148,solved,59.735
5149,solved,30.708
5150,solved,31.166
5151,solved,44.938
5152,solved,42.673
5153,solved,32.7
5154,unsolvable,6.671
5155,solved,39.564
5156,solved,41.151
5157,solved,40.553
5158,solved,40.223
5159,solved,32.375
5160,solved,70.689
5161,solved,39.702
5162,solved,81.492
5163,unsolvable,26.652
5164,solved,41.839
5165,solved,35.912
5166,solved,35.018
5167,solved,48.026
5168,solved,27.514
5169,unsolvable,5.882
5170,unsolvable,43.817
5171,solved,38.724
5172,unsolvable,34.709
5173,solved,45.609
5174,solved,36.044
5175,solved,79.068
5176,solved,49.034
5177,solved,111.022
5178,solved,31.072
5179,solved,75.841
5180,unsolvable,4.87
5181,solved,25.373
5182,unsolvable,99.649
5183,solved,63.698
5184,unsolvable,14.573
5185,solved,62.187
5186,solved,36.768
5187,solved,38.678
5188,solved,49.849
5189,solved,69.906
5190,solved,41.342
5191,solved,53.873
5192,unsolvable,15.675
5193,solved,47.173
5194,solved,39.351
5195,solved,32.59
5196,solved,44.921
5197,unsolvable,19.729
5198,solved,59.609
5199,solved,49.239
5200,solved,61.153
5201,solved,22.643
5202,solved,36.018
5203,unsolvable,12.431
5204,solved,38.78
5205,solved,34.714
5206,solved,40.065
5207,solved,40.166
5208,solved,33.688
5209,solved,28.936
5210,solved,72.849
5211,unsolvable,8.62
5212,unsolvable,24.273
5213,solved,53.402
5214,unsolvable,20.019
5215,solved,39.73
5216,unsolvable,22.351
5217,solved,43.419
5218,unsolvable,99.153
5219,solved,89.753
5220,unsolvable,14.447
5221,solved,53.456
5222,unsolvable,4.735
5223,solved,29.773
5224,unsolvable,33.657
5225,solved,30.117
5226,solved,49.534
5227,unsolvable,5.53
5228,solved,41.281
5229,solved,38.897
5230,solved,68.901
5231,unsolvable,20.924
5232,solved,40.619
5233,solved,40.609
5234,solved,25.566
5235,solved,55.61
5236,solved,63.629
5237,solved,49.975
5238,solved,28.434
5239,solved,20.861
5240,solved,44.995
5241,solved,34.229
5242,solved,63.123
5243,unsolvable,14.238
5244,solved,60.002
5245,solved,17.053
5246,solved,67.259
5247,unsolvable,4.793
5248,solved,42.082
5249,solved,45.561
5250,solved,52.831
5251,solved,32.265
5252,solved,90.306
5253,solved,43.492
5254,solved,56.797
5255,solved,27.674
5256,solved,54.929
5257,unsolvable,22.55
5258,unsolvable,33.005
5259,unsolvable,13.801
5260,unsolvable,17.163
5261,solved,44.116
5262,solved,39.444
5263,solved,24.5
5264,solved,56.399
5265,solved,33.679
5266,solved,51.595
5267,unsolvable,7.384
5268,solved,75.965
5269,solved,43.547
5270,solved,53.908
5271,unsolvable,18.837
5272,unsolvable,33.268
5273,solved,26.79
5274,solved,49.448
5275,solved,74.088
5276,solved,35.759
5277,solved,64.306
5278,solved,43.658
5279,solved,34.272
5280,solved,24.159
5281,solved,40.985
5282,solved,32.345
5283,solved,42.106
5284,unsolvable,6.162
5285,unsolvable,40.741
5286,solved,42.223
5287,solved,51.936
5288,solved,23.192
5289,solved,92.129
5290,solved,39.616
5291,unsolvable,14.234
5292,unsolvable,15.839
5293,unsolvable,15.794
5294,solved,38.167
5295,unsolvable,6.601
5296,unsolvable,26.666
5297,solved,36.214
5298,solved,53.975
5299,solved,31.522
5300,solved,37.419
5301,solved,41.279
5302,solved,28.712
5303,solved,23.294
5304,solved,40.941
5305,solved,64.845
5306,solved,39.343
5307,solved,78.884
5308,solved,61.773
5309,solved,36.883
5310,unsolvable,17.96
5311,solved,35.422
5312,solved,47.817
5313,solved,45.167
5314,solved,37.309
5315,solved,59.611
5316,unsolvable,11.977
5317,unsolvable,5.684
5318,solved,40.564
5319,solved,35.262
5320,solved,62.754
5321,unsolvable,14.948
5322,solved,28.654
5323,solved,38.437
5324,solved,68.089
5325,solved,32.917
5326,solved,64.746
5327,solved,46.621
5328,solved,50.357
5329,solved,44.529
5330,unsolvable,46.886
5331,solved,37.76
5332,solved,95.32
5333,solved,42.923
5334,solved,28.021
5335,solved,38.537
5336,solved,49.651
5337,solved,69.049
5338,solved,32.949
5339,solved,45.979
5340,solved,28.72
5341,solved,52.781
5342,solved,44.795
5343,solved,50.036
5344,solved,27.731
5345,solved,33.543
5346,solved,30.005
5347,solved,38.674
5348,solved,43.953
5349,solved,21.023
5350,solved,21.271
5351,solved,28.946
5352,solved,40.931
5353,unsolvable,68.751
5354,solved,19.845
5355,solved,26.74
5356,unsolvable,32.828
5357,solved,64.612
5358,solved,32.898
5359,unsolvable,22.267
5360,solved,27.549
5361,unsolvable,21.26
5362,solved,97.39
5363,solved,49.573
5364,solved,47.193
5365,solved,58.115
5366,solved,61.024
5367,solved,45.837
5368,solved,33.079
5369,solved,40.748
5370,unsolvable,20.986
5371,solved,34.987
5372,solved,38.054
5373,solved,34.973
5374,solved,40.348
5375,solved,78.073
5376,solved,38.484
5377,solved,31.312
5378,unsolvable,5.005
5379,unsolvable,56.085
5380,unsolvable,31.608
5381,solved,35.714
5382,solved,56.151
5383,solved,42.241
5384,solved,73.757
5385,unsolvable,24.826
5386,solved,52.762
5387,solved,83.829
5388,solved,33.085
5389,solved,44.912
5390,unsolvable,37.748
5391,solved,30.359
5392,solved,39.692
5393,unsolvable,14.898
5394,unsolvable,18.4
5395,solved,50.336
5396,solved,54.305
5397,solved,46.271
5398,unsolvable,23.999
5399,solved,38.076
5400,solved,46.324
5401,solved,39.025
5402,unsolvable,13.52
5403,solved,59.676
5404,solved,29.77
5405,solved,39.59
5406,unsolvable,23.121
5407,solved,31.262
5408,solved,44.59
5409,solved,36.523
5410,solved,63.086
5411,solved,28.785
5412,unsolvable,51.959
5413,solved,40.869
5414,solved,39.825
5415,unsolvable,6.982
5416,solved,46.029
5417,solved,47.51
5418,solved,38.018
5419,solved,48.571
5420,solved,41.972
5421,solved,59.012
5422,solved,52.927
5423,solved,56.723
5424,solved,87.275
5425,unsolvable,5.535
5426,unsolvable,5.524
5427,solved,33.451
5428,solved,48.866
5429,solved,30.9
5430,solved,43.621
5431,solved,38.01
5432,solved,28.493
5433,solved,39.273
5434,solved,69.97
5435,unsolvable,5.038
5436,solved,39.711
5437,solved,39.688
5438,solved,36.375
5439,solved,58.995
5440,unsolvable,37.903
5441,solved,39.528
5442,unsolvable,7.541
5443,solved,27.953
5444,solved,41.354
5445,solved,65.282
5446,solved,41.555
5447,solved,83.869
5448,solved,62.72
5449,solved,50.427
5450,unsolvable,20.2
5451,solved,24.29
5452,solved,35.468
5453,solved,46.063
5454,solved,25.445
5455,solved,47.862
5456,solved,33.972
5457,solved,44.388
5458,solved,60.162
5459,solved,43.97
5460,solved,27.885
5461,solved,35.636
5462,unsolvable,21.412
5463,unsolvable,25.361
5464,solved,31.311
5465,unsolvable,13.902
5466,solved,71.18
5467,unsolvable,8.87
5468,solved,72.138
5469,solved,71.277
5470,solved,36.449
5471,solved,66.427
5472,solved,56.223
5473,solved,44.282
5474,solved,32.111
5475,solved,76.885
5476,solved,85.738
5477,solved,52.452
5478,unsolvable,32.946
5479,solved,37.923
5480,solved,25.956
5481,unsolvable,18.163
5482,solved,23.432
5483,solved,37.263
5484,solved,41.306
5485,solved,36.6
5486,unsolvable,13.376
5487,unsolvable,7.352
5488,unsolvable,39.408
5489,solved,125.937
5490,solved,29.81
5491,solved,41.835
5492,solved,25.819
5493,solved,26.952
5494,solved,43.357
5495,solved,32.995
5496,solved,62.139
5497,solved,38.732
5498,solved,73.321
5499,solved,19.832
5500,solved,59.106
5501,solved,40.936
5502,solved,28.408
5503,solved,55.553
5504,unsolvable,14.448
5505,solved,36.282
5506,solved,33.426
5507,solved,41.082
5508,unsolvable,30.85
5509,solved,41.326
5510,solved,81.271
5511,solved,38.546
5512,solved,25.316
5513,solved,26.629
5514,solved,71.246
5515,unsolvable,60.894
5516,solved,37.853
5517,solved,37.59
5518,unsolvable,22.957
5519,solved,43.27
5520,solved,92.469
5521,solved,44.008
5522,unsolvable,12.674
5523,solved,64.513
5524,solved,30.788
5525,solved,57.886
5526,solved,113.666
5527,solved,40.058
5528,unsolvable,23.94
5529,solved,61.764
5530,solved,36.164
5531,solved,23.449
5532,solved,47.396
5533,solved,49.054
5534,unsolvable,6.567
5535,solved,43.743
5536,solved,38.532
5537,solved,36.938
5538,solved,26.242
5539,solved,37.429
5540,solved,99.065
5541,solved,67.352
5542,solved,40.057
5543,solved,80.24
5544,solved,39.041
5545,solved,81.482
5546,solved,62.558
5547,solved,46.161
5548,solved,36.87
5549,solved,29.349
5550,solved,33.29
5551,solved,61.187
5552,solved,67.68
5553,solved,31.237
5554,solved,36.368
5555,solved,29.334
5556,solved,59.134
5557,solved,52.04
5558,solved,47.511
5559,solved,52.231
5560,solved,34.323
5561,solved,57.232
5562,solved,64.75
5563,solved,34.52
5564,solved,57.674
5565,solved,44.788
5566,solved,37.492
5567,solved,39.961
5568,unsolvable,21.674
5569,solved,72.67
5570,solved,68.95
5571,solved,39.119
5572,solved,24.24
5573,solved,40.121
5574,unsolvable,24.973
5575,solved,45.253
5576,solved,49.386
5577,solved,39.181
5578,solved,39.509
5579,solved,37.176
5580,solved,52.392
5581,unsolvable,24.632
5582,solved,42.437
5583,solved,28.169
5584,unsolvable,5.398
5585,solved,44.24
5586,solved,74.468
5587,unsolvable,20.189
5588,solved,21.77
5589,solved,31.677
5590,solved,34.683
5591,solved,53.203
5592,solved,28.63
5593,solved,52.937
5594,unsolvable,8.309
5595,solved,25.407
5596,solved,43.774
5597,solved,47.15
5598,solved,40.751
5599,solved,44.676
5600,solved,36.099
5601,solved,36.502
5602,solved,50.935
5603,solved,26.022
5604,solved,45.369
5605,solved,96.61
5606,solved,42.387
5607,solved,36.263
5608,solved,32.458
5609,solved,56.953
5610,solved,40.559
5611,solved,22.328
5612,solved,32.425
5613,solved,51.581
5614,solved,40.697
5615,solved,23.11
5616,solved,59.163
5617,solved,45.542
5618,unsolvable,5.086
5619,solved,55.529
5620,solved,20.45
5621,solved,36.55
5622,solved,38.559
5623,solved,26.391
5624,solved,59.983
5625,solved,40.443
5626,solved,25.92
5627,solved,44.05
5628,solved,45.206
5629,solved,34.917
5630,unsolvable,5.772
5631,unsolvable,147.254
5632,solved,42.228
5633,solved,54.004
5634,unsolvable,50.042
5635,solved,35.263
5636,solved,37.913
5637,solved,23.746
5638,solved,43.342
5639,unsolvable,16.262
5640,solved,42.76
5641,solved,44.713
5642,unsolvable,4.999
5643,solved,25.601
5644,unsolvable,5.561
5645,solved,24.655
5646,solved,29.112
5647,unsolvable,18.942
5648,solved,61.363
5649,solved,35.465
5650,solved,116.719
5651,solved,44.068
5652,solved,100.63
5653,solved,28.4
5654,solved,93.691
5655,solved,59.763
5656,unsolvable,14.346
5657,unsolvable,26.735
5658,solved,44.98
5659,solved,55.032
5660,solved,35.603
5661,solved,91.764
5662,solved,28.156
5663,solved,32.166
5664,solved,53.263
5665,solved,58.372
5666,solved,46.586
5667,unsolvable,16.873
5668,solved,41.721
5669,solved,35.016
5670,solved,36.204
5671,solved,31.879
5672,solved,35.175
5673,solved,40.176
5674,solved,50.081
5675,solved,44.535
5676,solved,80.495
5677,solved,36.248
5678,unsolvable,6.06
5679,unsolvable,30.373
5680,solved,47.263
5681,solved,67.765
5682,solved,31.248
5683,solved,24.94
5684,solved,36.997
5685,solved,34.079
5686,solved,60.874
5687,solved,42.735
5688,solved,64.37
5689,solved,33.458
5690,solved,73.291
5691,solved,32.557
5692,solved,34.531
5693,solved,77.067
5694,solved,33.522
5695,solved,29.527
5696,solved,36.271
5697,solved,42.855
5698,solved,32.214
5699,solved,59.395
5700,unsolvable,8.126
5701,unsolvable,25.24
5702,solved,35.468
5703,solved,51.357
5704,solved,36.982
5705,solved,27.264
5706,solved,80.201
5707,solved,71.509
5708,unsolvable,5.229
5709,solved,39.777
5710,solved,35.848
5711,solved,37.971
5712,unsolvable,4.963
5713,solved,20.811
5714,solved,31.634
5715,solved,43.237
5716,solved,42.237
5717,unsolvable,23.456
5718,solved,55.792
5719,unsolvable,23.404
5720,unsolvable,49.834
5721,solved,46.378
5722,solved,40.807
5723,solved,33.769
5724,solved,35.651
5725,solved,68.693
5726,solved,20.946
5727,unsolvable,5.532
5728,solved,58.467
5729,solved,26.069
5730,solved,45.964
5731,unsolvable,31.189
5732,solved,34.294
5733,solved,47.082
5734,unsolvable,5.018
5735,solved,76.413
5736,solved,24.817
5737,unsolvable,41.601
5738,unsolvable,77.823
5739,solved,40.678
5740,solved,35.377
5741,unsolvable,15.88
5742,solved,36.528
5743,solved,71.297
5744,unsolvable,42.295
5745,solved,27.444
5746,unsolvable,40.614
5747,solved,27.09
5748,solved,66.972
5749,solved,38.021
5750,solved,51.499
5751,unsolvable,15.139
5752,solved,41.349
5753,solved,27.362
5754,solved,60.263
5755,solved,125.522
5756,solved,40.145
5757,solved,31.451
5758,solved,52.319
5759,solved,29.615
5760,solved,78.182
5761,solved,30.69
5762,solved,54.625
5763,unsolvable,37.348
5764,solved,33.748
5765,unsolvable,47.859
5766,solved,35.053
5767,solved,62.669
5768,solved,39.955
5769,solved,35.299
5770,solved,61.613
5771,solved,41.556
5772,solved,32.73
5773,solved,86.032
5774,unsolvable,5.388
5775,solved,44.504
5776,unsolvable,24.024
5777,solved,52.618
5778,solved,56.305
5779,solved,26.281
5780,solved,53.863
5781,solved,31.164
5782,solved,34.433
5783,solved,38.247
5784,solved,65.92
5785,unsolvable,5.667
5786,solved,32.039
5787,unsolvable,27.761
5788,solved,39.164
5789,solved,31.646
5790,solved,37.655
5791,solved,43.251
5792,solved,37.064
5793,solved,33.455
5794,solved,18.808
5795,unsolvable,6.846
5796,solved,40.44
5797,solved,28.209
5798,solved,35.588
5799,solved,41.249
5800,solved,75.264
5801,solved,39.357
5802,solved,25.761
5803,solved,55.026
5804,solved,53.424
5805,solved,53.951
5806,solved,36.307
5807,solved,43.384
5808,solved,38.085
5809,solved,31.56
5810,unsolvable,113.067
5811,unsolvable,15.584
5812,solved,42.75
5813,solved,62.345
5814,unsolvable,9.148
5815,solved,63.987
5816,solved,32.112
5817,unsolvable,115.689
5818,solved,34.56
5819,solved,35.177
5820,solved,37.036
5821,solved,26.08
5822,solved,53.817
5823,solved,29.597
5824,solved,32.245
5825,solved,82.074
5826,solved,36.949
5827,solved,46.559
5828,solved,32.129
5829,unsolvable,14.508
5830,solved,38.601
5831,solved,63.504
5832,solved,32.711
5833,unsolvable,24.157
5834,solved,28.574
5835,solved,51.553
5836,unsolvable,6.57
5837,solved,58.831
5838,solved,51.297
5839,solved,34.865
5840,solved,140.482
5841,solved,47.848
5842,solved,43.978
5843,solved,45.444
5844,unsolvable,165.723
5845,solved,31.632
5846,solved,61.095
5847,solved,46.38
5848,solved,44.829
5849,solved,27.408
5850,solved,35.286
5851,solved,33.663
5852,solved,85.221
5853,solved,65.358
5854,solved,46.722
5855,solved,54.422
5856,solved,67.207
5857,solved,63.819
5858,solved,128.83
5859,solved,29.302
5860,solved,51.231
5861,solved,35.768
5862,unsolvable,18.827
5863,solved,38.276
5864,solved,28.608
5865,solved,29.284
5866,solved,26.497
5867,solved,61.443
5868,solved,45.927
5869,solved,52.382
5870,unsolvable,54.752
5871,solved,25.415
5872,solved,43.312
5873,solved,61.614
5874,unsolvable,16.324
5875,solved,33.267
5876,solved,36.106
5877,solved,47.651
5878,solved,34.097
5879,unsolvable,32.691
5880,solved,37.955
5881,unsolvable,6.699
5882,solved,52.808
5883,unsolvable,5.619
5884,solved,42.306
5885,solved,32.75
5886,solved,26.722
5887,solved,26.054
5888,solved,36.849
5889,solved,57.559
5890,solved,95.572
5891,solved,55.339
5892,solved,40.108
5893,solved,33.379
5894,solved,36.141
5895,solved,46.845
5896,solved,48.342
5897,unsolvable,10.599
5898,solved,49.013
5899,solved,65.068
5900,solved,29.795
5901,solved,34.4
5902,solved,30.572
5903,solved,26.307
5904,solved,30.667
5905,solved,15.898
5906,unsolvable,5.249
5907,solved,113.989
5908,solved,39.097
5909,unsolvable,16.757
5910,solved,47.065
5911,solved,52.316
5912,solved,53.397
5913,solved,58.252
5914,solved,36.132
5915,solved,150.823
5916,solved,35.15
5917,solved,56.279
5918,unsolvable,95.307
5919,unsolvable,9.764
5920,solved,35.376
5921,unsolvable,43.994
5922,solved,37.603
5923,solved,103.475
5924,solved,41.851
5925,solved,37
5926,solved,64.207
5927,solved,36.282
5928,solved,31.451
5929,solved,31.596
5930,unsolvable,15.938
5931,solved,40.87
5932,solved,40.296
5933,solved,46.476
5934,solved,41.286
5935,solved,31.874
5936,unsolvable,8.325
5937,solved,28.986
5938,solved,40.977
5939,solved,41.36
5940,unsolvable,12.423
5941,solved,33.592
5942,unsolvable,13.92
5943,unsolvable,4.497
5944,solved,37.791
5945,solved,68.539
5946,unsolvable,14.516
5947,solved,34.993
5948,solved,26.4
5949,solved,53.943
5950,solved,45.539
5951,unsolvable,13.74
5952,solved,68.658
5953,solved,61.958
5954,solved,38.764
5955,unsolvable,14.907
5956,solved,42.943
5957,unsolvable,14.349
5958,solved,35.911
5959,solved,57.177
5960,solved,39.121
5961,solved,54.921
5962,solved,36.52
5963,unsolvable,53.377
5964,solved,44.213
5965,solved,46.767
5966,solved,58.538
5967,solved,50.581
5968,solved,41.42
5969,solved,75.862
5970,solved,45.869
5971,solved,89.395
5972,solved,38.365
5973,solved,29.962
5974,solved,44.821
5975,solved,45.518
5976,solved,43.813
5977,solved,51.466
5978,solved,43.617
5979,solved,72.234
5980,solved,37.669
5981,solved,45.669
5982,solved,50.978
5983,solved,40.892
5984,solved,71.638
5985,solved,37.851
5986,solved,29.163
5987,unsolvable,22.996
5988,solved,46.042
5989,solved,38.193
5990,unsolvable,26.566
5991,unsolvable,6.349
5992,unsolvable,21.272
5993,solved,47.623
5994,solved,49.111
5995,solved,41.838
5996,unsolvable,26.731
5997,solved,24.346
5998,solved,92.706
5999,unsolvable,22.726
6000,solved,39.862
6001,solved,24.832
6002,solved,29.776
6003,solved,45.27
6004,solved,51.026
6005,solved,34.403
6006,unsolvable,12.692
6007,solved,71.675
6008,solved,19.636
6009,unsolvable,28.002
6010,solved,45.875
6011,solved,121.419
6012,solved,64.907
6013,solved,33.204
6014,solved,37.914
6015,solved,68.002
6016,solved,42.523
6017,solved,32.006
6018,solved,30.891
6019,solved,52.021
6020,solved,87.716
6021,solved,67.672
6022,solved,51.092
6023,unsolvable,196.106
6024,solved,30.464
6025,unsolvable,217.595
6026,unsolvable,18.141
6027,solved,49.301
6028,solved,110.204
6029,unsolvable,7.506
6030,solved,41.873
6031,solved,59.563
6032,solved,29.925
6033,solved,50.015
6034,solved,35.882
6035,solved,59.106
6036,solved,30.652
6037,solved,117.526
6038,solved,46.413
6039,solved,57.763
6040,solved,35.19
6041,solved,29.835
6042,solved,34.145
6043,solved,45.573
6044,solved,47.183
6045,solved,43.646
6046,solved,34.843
6047,unsolvable,20.316
6048,unsolvable,94.973
6049,solved,33.326
6050,solved,29.434
6051,unsolvable,25.91
6052,solved,52.475
6053,solved,36.974
6054,solved,87.897
6055,solved,34.819
6056,solved,30.042
6057,solved,49.514
6058,solved,38.454
6059,solved,25.297
6060,unsolvable,29.392
6061,solved,32.012
6062,solved,34.672
6063,solved,34.544
6064,solved,53.273
6065,solved,46.977
6066,solved,46.985
6067,solved,42.021
6068,solved,45.756
6069,solved,44.673
6070,unsolvable,7.427
6071,unsolvable,25.784
6072,unsolvable,9.917
6073,solved,45.043
6074,unsolvable,150.532
6075,unsolvable,23.976
6076,solved,33.311
6077,solved,27.545
6078,solved,41.723
6079,solved,43.69
6080,solved,30.133
6081,solved,55.301
6082,solved,44.541
6083,solved,48.994
6084,solved,71.356
6085,solved,36.758
6086,solved,87.838
6087,solved,35.073
6088,solved,72.204
6089,solved,32.089
6090,solved,54.764
6091,solved,45.705
6092,unsolvable,14.018
6093,unsolvable,22.569
6094,solved,42.265
6095,solved,50.533
6096,solved,58.352
6097,solved,42.784
6098,unsolvable,16.078
6099,solved,69.818
6100,solved,35.511
6101,solved,44.85
6102,solved,26.518
6103,unsolvable,16.192
6104,solved,64.85
6105,solved,40.367
6106,solved,59.53
6107,solved,67.639
6108,solved,49.374
6109,solved,43.783
6110,solved,24.114
6111,solved,34.656
6112,solved,37.124
6113,solved,33.097
6114,solved,34.946
6115,unsolvable,29.28
6116,solved,36.766
6117,solved,53.983
6118,solved,37.678
6119,solved,75.395
6120,unsolvable,5.161
6121,solved,55.538
6122,solved,78.164
6123,solved,30.673
6124,solved,30.185
6125,unsolvable,59.448
6126,solved,27.969
6127,solved,52.286
6128,solved,45.143
6129,unsolvable,6.233
6130,solved,46.076
6131,solved,36.434
6132,solved,46.964
6133,solved,52.877
6134,solved,37.167
6135,unsolvable,6.299
6136,solved,35.846
6137,solved,25.452
6138,solved,36.58
6139,solved,41.121
6140,solved,39.929
6141,solved,34.612
6142,solved,39.12
6143,solved,22.653
6144,solved,41.606
6145,solved,46.863
6146,solved,51.047
6147,solved,76.285
6148,solved,51.643
6149,solved,26.844
6150,solved,73.611
6151,solved,54.663
6152,solved,35.868
6153,solved,27.022
6154,solved,56.483
6155,solved,72.789
6156,solved,29.704
6157,solved,24.559
6158,solved,38.269
6159,solved,26.474
6160,solved,93.137
6161,solved,54.407
6162,solved,51.818
6163,solved,44.282
6164,solved,42.028
6165,solved,31.112
6166,solved,37.576
6167,solved,35.791
6168,solved,49.324
6169,solved,46.085
6170,solved,41.455
6171,solved,95.143
6172,solved,42.679
6173,solved,40.304
6174,solved,45.62
6175,solved,30.778
6176,solved,37.641
6177,solved,37.068
6178,solved,54.191
6179,unsolvable,20.44
6180,solved,21.364
6181,solved,41.109
6182,solved,68.929
6183,solved,71.917
6184,solved,67.939
6185,solved,46.042
6186,solved,37.845
6187,unsolvable,16.936
6188,solved,27.71
6189,solved,50.295
6190,solved,42.884
6191,solved,22.922
6192,solved,101.633
6193,unsolvable,109.665
6194,solved,31.884
6195,solved,33.047
6196,solved,29.92
6197,solved,64.481
6198,solved,62.589
6199,unsolvable,19.481
6200,unsolvable,7.811
6201,solved,34.571
6202,solved,56.714
6203,solved,46.729
6204,solved,34.486
6205,solved,60.254
6206,unsolvable,25.624
6207,solved,47.477
6208,solved,29.069
6209,solved,73.201
6210,solved,31.672
6211,unsolvable,15.955
6212,solved,113.957
6213,solved,38.696
6214,solved,44.218
6215,unsolvable,17.627
6216,unsolvable,61.595
6217,solved,33.326
6218,solved,73.706
6219,solved,82.564
6220,solved,26.952
6221,solved,59.222
6222,solved,72.618
6223,unsolvable,17.139
6224,unsolvable,40.573
6225,solved,33.979
6226,solved,45.091
6227,solved,32.043
6228,solved,54.372
6229,unsolvable,162.094
6230,solved,40.681
6231,solved,40.507
6232,solved,46.836
6233,unsolvable,7.834
6234,solved,38.435
6235,solved,35.164
6236,solved,77.851
6237,solved,25.562
6238,solved,40.616
6239,solved,149.259
6240,solved,75.044
6241,unsolvable,7.205
6242,solved,51.869
6243,unsolvable,24.069
6244,solved,28.511
6245,solved,66.481
6246,solved,40.541
6247,solved,57.116
6248,solved,53.298
6249,solved,53.189
6250,solved,37.911
6251,solved,38.322
6252,solved,60.399
6253,solved,38.109
6254,solved,37.596
6255,solved,47.052
6256,unsolvable,7.628
6257,solved,51.744
6258,solved,78.428
6259,solved,40.494
