seed,result,time (seconds)
2984,unsolvable,0
2985,solved,0
2986,solved,0
2987,solved,0
2988,solved,0.002
2989,unsolvable,1.156
2990,unsolvable,0
2991,unsolvable,0
2992,solved,0
2993,solved,0.003
2994,solved,1.59
2995,solved,0.331
2996,solved,0.019
2997,unsolvable,0
2998,solved,0.05
2999,solved,0
3000,solved,0.001
3001,solved,0
3002,solved,0.002
3003,solved,3343.145
3004,solved,0
3005,solved,0.01
3006,unsolvable,0.012
3007,solved,0.002
3008,solved,0.067
3009,solved,0
3010,solved,0
3011,solved,0.744
3012,solved,0.315
3013,solved,0.001
3014,solved,0
3015,solved,0.006
3016,solved,0.075
3017,solved,0.005
3018,solved,0.001
3019,solved,3115.96
3020,solved,0.225
3021,unknown,3600.001
3022,solved,0.002
3023,solved,0.273
3024,solved,0.024
3025,solved,0.002
3026,solved,0.73
3027,solved,0
3028,solved,0.001
3029,unsolvable,0
3030,solved,0
3031,solved,0.023
3032,solved,0
3033,unsolvable,54.25
3034,solved,0
3035,solved,0.011
3036,solved,0.001
3037,unsolvable,1.26
3038,solved,0.001
3039,solved,10.506
3040,solved,0
3041,solved,0
3042,solved,0
3043,unknown,3600
3044,solved,0.002
3045,solved,0.004
3046,unknown,3600
3047,unsolvable,0.034
3048,solved,0
3049,unsolvable,0.001
3050,solved,0.035
3051,unsolvable,0.453
3052,solved,0
3053,solved,0
3054,unsolvable,1.104
3055,solved,932.597
3056,solved,0
3057,unsolvable,57.47
3058,solved,1.106
3059,solved,0.241
3060,solved,0
3061,solved,0
3062,unsolvable,2.066
3063,solved,0.001
3064,solved,2.429
3065,solved,2.149
3066,solved,0.204
3067,solved,0
3068,solved,0.007
3069,solved,0.005
3070,solved,0.001
3071,unsolvable,0
3072,unsolvable,0
3073,unsolvable,1.278
3074,unknown,3600
3075,solved,0
3076,solved,0.119
3077,unsolvable,6.91
3078,solved,0.048
3079,solved,1.437
3080,solved,0
3081,solved,2.553
3082,solved,0
3083,solved,0
3084,unknown,3600
3085,solved,0.001
3086,solved,0.014
3087,solved,75.835
3088,solved,0.002
3089,solved,0
3090,solved,6.441
3091,solved,0
3092,solved,0.47
3093,unsolvable,0.001
3094,solved,0
3095,solved,0
3096,unsolvable,1.926
3097,solved,0
3098,unknown,3600
3099,solved,0.001
3100,solved,0
3101,solved,0.142
3102,solved,0
3103,unsolvable,0
3104,solved,0.007
3105,solved,0.002
3106,solved,0.003
3107,unknown,3600
3108,solved,0.004
3109,solved,1.702
3110,solved,0.001
3111,solved,0
3112,solved,0.002
3113,solved,0
3114,unsolvable,0.382
3115,unsolvable,0.443
3116,solved,0.002
3117,solved,41.31
3118,unsolvable,0.809
3119,unsolvable,0
3120,solved,0.005
3121,solved,0
3122,solved,0
3123,solved,0
3124,unsolvable,0.114
3125,unsolvable,0.012
3126,solved,0
3127,solved,0.003
3128,solved,10.084
3129,solved,0
3130,solved,0.001
3131,solved,0
3132,unsolvable,0.764
3133,solved,0.009
3134,solved,0
3135,solved,0.006
3136,solved,0.148
3137,solved,0
3138,solved,0
3139,unsolvable,1.62
3140,solved,0
3141,solved,0.002
3142,solved,0
3143,solved,0
3144,solved,0
3145,solved,0.012
3146,unsolvable,0.342
3147,solved,0
3148,solved,0.047
3149,unsolvable,1.626
3150,solved,0.001
3151,solved,3.87
3152,solved,0
3153,solved,0.096
3154,unknown,3600
3155,solved,0
3156,solved,0
3157,unsolvable,6.465
3158,solved,0
3159,solved,0
3160,solved,0.002
3161,solved,0
3162,solved,1.16
3163,unsolvable,0.502
3164,solved,0.002
3165,solved,0
3166,solved,0
3167,solved,0
3168,solved,0
3169,unsolvable,0
3170,unsolvable,0.053
3171,solved,2.547
3172,unsolvable,0
3173,solved,0.001
3174,solved,0.004
3175,solved,0
3176,solved,0
3177,solved,0
3178,unsolvable,0.316
3179,unsolvable,0.088
3180,solved,0
3181,solved,0.033
3182,solved,1.348
3183,solved,0
3184,solved,12.427
3185,solved,0.394
3186,solved,0
3187,solved,0.002
3188,solved,0.964
3189,unsolvable,0.414
3190,unsolvable,0.815
3191,unknown,3600
3192,solved,0
3193,solved,0.001
3194,solved,0
3195,solved,0.022
3196,solved,0.012
3197,solved,0.006
3198,solved,0
3199,solved,0
3200,unsolvable,4.831
3201,solved,0.002
3202,unsolvable,20.234
3203,unsolvable,0.067
3204,solved,0.004
3205,solved,0.008
3206,solved,3.282
3207,solved,0
3208,solved,0.272
3209,unsolvable,0.625
3210,solved,0.001
3211,solved,0.227
3212,solved,0.002
3213,solved,0
3214,solved,0
3215,solved,0.001
3216,solved,0
3217,solved,0
3218,solved,1.234
3219,unknown,3600
3220,solved,0.001
3221,solved,0
3222,solved,0
3223,solved,0
3224,solved,0.303
3225,solved,0.007
3226,solved,0.002
3227,solved,0
3228,unsolvable,0.449
3229,solved,0.002
3230,unsolvable,0
3231,solved,220.126
3232,solved,0.006
3233,solved,0
3234,solved,0.001
3235,solved,2.227
3236,solved,0.004
3237,solved,0.017
3238,solved,0
3239,solved,0.037
3240,solved,0
3241,solved,0
3242,solved,0
3243,solved,0.006
3244,solved,0.212
3245,solved,0.216
3246,unsolvable,0.019
3247,solved,0.001
3248,solved,0.005
3249,solved,0.001
3250,solved,0
3251,solved,0.02
3252,solved,0.199
3253,unsolvable,0
3254,solved,0
3255,solved,0.001
3256,unsolvable,0.204
3257,solved,0.021
3258,unknown,3600
3259,solved,0.186
3260,solved,0.06
3261,solved,2.252
3262,solved,0
3263,solved,0.048
3264,solved,0.001
3265,solved,0.001
3266,solved,0.001
3267,solved,0.271
3268,solved,0
3269,solved,0
3270,solved,0.076
3271,solved,0.006
3272,solved,0.711
3273,solved,0
3274,solved,0
3275,solved,0.137
3276,solved,1106.977
3277,unsolvable,6.187
3278,unsolvable,0.083
3279,solved,0.002
3280,unsolvable,0.28
3281,solved,2.036
3282,solved,0
3283,solved,0
3284,solved,0.002
3285,solved,0
3286,solved,0.003
3287,unsolvable,0
3288,unknown,3600.024
3289,solved,0.007
3290,solved,0.001
3291,solved,6.964
3292,solved,0.004
3293,solved,0.004
3294,solved,0
3295,solved,0.022
3296,solved,0.003
3297,solved,0.145
3298,solved,0.018
3299,unsolvable,0
3300,solved,0.011
3301,solved,0.001
3302,solved,0.097
3303,solved,0
3304,solved,0
3305,solved,0.005
3306,solved,0.006
3307,unknown,3600.003
3308,solved,0
3309,solved,0
3310,solved,0
3311,solved,0.488
3312,solved,0
3313,unsolvable,0.004
3314,solved,0
3315,unsolvable,0.304
3316,solved,0.002
3317,solved,0.001
3318,unknown,3600
3319,solved,0.009
3320,solved,0
3321,solved,0.035
3322,solved,0.228
3323,solved,0
3324,unsolvable,1.34
3325,solved,0
3326,solved,0
3327,solved,0.014
3328,solved,0
3329,unsolvable,0
3330,solved,1.627
3331,solved,0
3332,solved,0
3333,solved,0.041
3334,solved,0
3335,solved,0.018
3336,solved,0.022
3337,solved,0
3338,solved,0.001
3339,solved,0
3340,solved,8.163
3341,solved,1.4
3342,solved,0.031
3343,solved,0
3344,unsolvable,38.335
3345,solved,0
3346,solved,0
3347,solved,0.201
3348,solved,0
3349,solved,0.006
3350,solved,0.688
3351,solved,0
3352,solved,0.063
3353,solved,0
3354,solved,0.001
3355,unsolvable,0.004
3356,unsolvable,0
3357,solved,0
3358,unsolvable,0
3359,solved,0.056
3360,solved,0
3361,solved,1.015
3362,solved,0
3363,solved,0.001
3364,solved,0
3365,unsolvable,532.673
3366,solved,0
3367,solved,0.003
3368,solved,0.005
3369,solved,0
3370,solved,0.025
3371,solved,0
3372,solved,0
3373,solved,0.004
3374,solved,0
3375,solved,0
3376,solved,0.407
3377,solved,0.285
3378,solved,0.031
3379,solved,0.01
3380,solved,0.056
3381,solved,0
3382,solved,1.011
3383,solved,0.031
3384,solved,0
3385,solved,0
3386,solved,0
3387,solved,0.03
3388,solved,0
3389,solved,0
3390,solved,0
3391,solved,0
3392,solved,0.058
3393,unsolvable,0.057
3394,solved,0
3395,solved,0.033
3396,unsolvable,0.907
3397,unknown,3600
3398,solved,0
3399,unsolvable,0
3400,solved,0
3401,solved,0
3402,solved,0.047
3403,solved,0
3404,solved,0.217
3405,solved,0
3406,solved,0
3407,solved,0
3408,solved,0
3409,solved,0.002
3410,solved,0.001
3411,solved,0.03
3412,solved,0.261
3413,solved,1.114
3414,solved,0.003
3415,solved,0
3416,solved,0.004
3417,solved,0
3418,solved,0
3419,solved,1.516
3420,solved,0.005
3421,solved,0.006
3422,solved,1.811
3423,solved,0.04
3424,solved,0.019
3425,solved,0.003
3426,solved,0
3427,solved,0.03
3428,solved,0.075
3429,solved,0
3430,solved,0.001
3431,solved,0.006
3432,solved,0.576
3433,solved,0.001
3434,solved,0
3435,solved,47.723
3436,solved,0.033
3437,solved,0.007
3438,solved,0
3439,solved,0.265
3440,solved,0
3441,solved,0.199
3442,unsolvable,925.278
3443,solved,16.743
3444,solved,0
3445,solved,0
3446,solved,0.001
3447,solved,0
3448,solved,8.568
3449,solved,0.068
3450,solved,0.306
3451,solved,0
3452,solved,3.618
3453,solved,0.001
3454,unsolvable,0.008
3455,solved,0.002
3456,solved,0
3457,solved,0
3458,solved,1.9
3459,solved,2.215
3460,solved,0
3461,unsolvable,0.087
3462,solved,0
3463,solved,0
3464,solved,0.015
3465,unsolvable,0.003
3466,solved,0
3467,solved,0.393
3468,solved,0.089
3469,solved,0.065
3470,solved,0.002
3471,unsolvable,0
3472,solved,0
3473,unsolvable,0.001
3474,unknown,3600
3475,solved,0.007
3476,solved,0.081
3477,solved,0
3478,solved,0.001
3479,solved,0.003
3480,solved,0
3481,solved,0.968
3482,solved,0
3483,solved,0
3484,solved,0.001
3485,solved,0.001
3486,solved,0
3487,solved,0
3488,solved,0
3489,solved,2.07
3490,solved,0
3491,solved,0.001
3492,solved,0
3493,solved,0
3494,unsolvable,0.517
3495,solved,0
3496,solved,0.768
3497,solved,0.02
3498,solved,0.001
3499,solved,0
3500,solved,0.404
3501,solved,0.008
3502,solved,0.512
3503,solved,0
3504,solved,0.018
3505,unsolvable,0.002
3506,solved,0
3507,solved,2.299
3508,solved,0.008
3509,solved,0
3510,solved,0.021
3511,solved,0.001
3512,solved,6.186
3513,solved,0
3514,solved,0.081
3515,unsolvable,0.054
3516,solved,0.01
3517,solved,0.002
3518,solved,0
3519,solved,0
3520,unsolvable,25.863
3521,solved,0.001
3522,solved,0.163
3523,solved,0
3524,solved,0.01
3525,unsolvable,179.835
3526,unsolvable,0
3527,solved,3.79
3528,unknown,3600
3529,unsolvable,662.354
3530,solved,0.074
3531,solved,0
3532,solved,0.357
3533,solved,0.002
3534,solved,0.028
3535,solved,0.22
3536,solved,0
3537,solved,0
3538,unsolvable,0.085
3539,solved,0
3540,unsolvable,0.428
3541,solved,0.066
3542,unknown,3600
3543,solved,0.003
3544,unsolvable,0.046
3545,solved,0
3546,solved,0.007
3547,solved,0
3548,solved,0.007
3549,unsolvable,0.078
3550,solved,0.051
3551,unsolvable,236.781
3552,solved,0
3553,solved,0
3554,solved,0
3555,unknown,3600
3556,solved,0
3557,solved,0
3558,solved,0.002
3559,solved,0.29
3560,unknown,3600
3561,solved,3.452
3562,solved,0.185
3563,unknown,3600
3564,solved,0
3565,solved,0.964
3566,unsolvable,0.133
3567,solved,2123.723
3568,solved,0
3569,solved,0
3570,solved,0.026
3571,solved,0
3572,solved,0.001
3573,solved,0.081
3574,solved,0
3575,solved,0.001
3576,solved,0.149
3577,solved,0
3578,unsolvable,3.874
3579,solved,0.02
3580,solved,0.002
3581,solved,0
3582,solved,0.006
3583,solved,0.004
3584,solved,0
3585,unsolvable,0
3586,solved,0
3587,unsolvable,0.411
3588,solved,0
3589,solved,0.314
3590,solved,2.201
3591,solved,0.002
3592,solved,0.007
3593,solved,0
3594,solved,0
3595,solved,0
3596,unsolvable,6.77
3597,solved,0
3598,solved,0.003
3599,unsolvable,163.943
3600,solved,0.001
3601,solved,0.053
3602,solved,0.005
3603,unknown,3600
3604,solved,0.017
3605,solved,0.001
3606,solved,0
3607,unsolvable,9.858
3608,solved,0.001
3609,solved,0
3610,solved,0
3611,solved,6.512
3612,solved,0.133
3613,solved,0.007
3614,unsolvable,0
3615,solved,0.071
3616,solved,0.009
3617,solved,0.032
3618,solved,0
3619,solved,0.058
3620,solved,0
3621,unsolvable,1.697
3622,solved,0
3623,solved,0
3624,solved,0
3625,solved,0.002
3626,solved,0.005
3627,unsolvable,63.865
3628,solved,0
3629,unknown,3600.006
3630,solved,0
3631,solved,0
3632,solved,0
3633,solved,0
3634,solved,0
3635,solved,0
3636,solved,0
3637,solved,0
3638,solved,0.004
3639,solved,0.001
3640,solved,0
3641,unsolvable,0
3642,solved,0
3643,solved,5.545
3644,solved,0
3645,unsolvable,7.115
3646,solved,0
3647,unsolvable,0
3648,unknown,3600
3649,solved,0.002
3650,solved,0
3651,solved,0
3652,solved,0.001
3653,solved,0
3654,solved,0
3655,unsolvable,90.267
3656,solved,0
3657,solved,0
3658,solved,0
3659,solved,0
3660,solved,0
3661,solved,0.007
3662,solved,0
3663,solved,0.002
3664,unknown,3600
3665,solved,0.001
3666,solved,0.001
3667,solved,0
3668,unsolvable,0.025
3669,unsolvable,0.004
3670,unsolvable,38.935
3671,solved,0.136
3672,unsolvable,0.047
3673,solved,0
3674,unsolvable,0
3675,solved,0.001
3676,solved,0
3677,solved,0
3678,unsolvable,1.071
3679,solved,2244.974
3680,solved,0.016
3681,unsolvable,0.148
3682,solved,0
3683,unknown,3600
3684,unknown,3600
3685,solved,172.541
3686,unsolvable,0.149
3687,solved,0.004
3688,solved,0.002
3689,solved,0.188
3690,unsolvable,0
3691,solved,3.249
3692,solved,0
3693,solved,33.524
3694,solved,0.515
3695,solved,0
3696,unsolvable,0.069
3697,solved,0.035
3698,solved,0
3699,solved,0.002
3700,solved,7.906
3701,solved,0
3702,solved,0.004
3703,solved,0.05
3704,solved,0.004
3705,unsolvable,6.486
3706,solved,0
3707,solved,0
3708,solved,1.405
3709,solved,0.108
3710,solved,0.001
3711,solved,1.14
3712,solved,0
3713,unknown,3600
3714,solved,0
3715,solved,0
3716,unsolvable,0.02
3717,solved,0
3718,solved,0.015
3719,solved,0
3720,solved,0.015
3721,solved,0
3722,solved,27.649
3723,solved,2.095
3724,solved,0
3725,solved,0.015
3726,solved,2.615
3727,solved,0.003
3728,solved,0
3729,unsolvable,0
3730,solved,0
3731,solved,0
3732,unknown,3600
3733,unsolvable,0
3734,solved,0
3735,solved,0.013
3736,unknown,3600
3737,solved,0.004
3738,solved,0.004
3739,solved,0
3740,solved,0.003
3741,solved,0
3742,solved,0.001
3743,solved,0.001
3744,solved,0
3745,unsolvable,0
3746,solved,0.002
3747,solved,0.006
3748,unsolvable,0.363
3749,unsolvable,0.53
3750,solved,0
3751,solved,7.966
3752,solved,0
3753,unsolvable,0.007
3754,solved,0
3755,solved,7.399
3756,solved,0
3757,solved,0
3758,solved,0
3759,unsolvable,0.007
3760,solved,0
3761,solved,0.001
3762,solved,0
3763,unsolvable,1.573
3764,solved,0.866
3765,solved,0.001
3766,solved,0
3767,solved,0
3768,solved,0.004
3769,solved,0.035
3770,solved,0.002
3771,unsolvable,0.286
3772,solved,0.002
3773,solved,0.576
3774,unknown,3600.014
3775,solved,1.52
3776,solved,0
3777,solved,0.001
3778,solved,0.005
3779,solved,0.001
3780,solved,0
3781,solved,0.003
3782,solved,0.001
3783,solved,0
3784,solved,0.002
3785,solved,0
3786,solved,0.002
3787,solved,50.794
3788,solved,0
3789,solved,1.146
3790,solved,0.024
3791,solved,4.228
3792,solved,1.215
3793,solved,0
3794,solved,0
3795,solved,0.003
3796,solved,0.002
3797,solved,0.985
3798,solved,0
3799,unsolvable,1.202
3800,unsolvable,0.433
3801,solved,0.004
3802,unknown,3600
3803,unsolvable,0.034
3804,solved,0.018
3805,solved,0.011
3806,solved,0.216
3807,unknown,3600.024
3808,unsolvable,0.113
3809,solved,0
3810,unknown,3600
3811,solved,0.024
3812,solved,0
3813,solved,0.017
3814,solved,2.516
3815,unknown,3600.031
3816,solved,0
3817,solved,0.004
3818,solved,0.002
3819,unsolvable,874.831
3820,solved,2.334
3821,unknown,3600.011
3822,solved,0.209
3823,solved,0.006
3824,solved,0
3825,unsolvable,0
3826,unsolvable,0.082
3827,solved,0.009
3828,solved,0
3829,solved,0.033
3830,solved,0.007
3831,unsolvable,0
3832,solved,0.011
3833,unsolvable,0
3834,solved,1257.653
3835,solved,0.15
3836,solved,0
3837,unsolvable,0
3838,solved,0
3839,solved,0
3840,solved,1.919
3841,solved,0.563
3842,solved,0.305
3843,solved,0.26
3844,solved,0
3845,solved,0
3846,unsolvable,1.725
3847,solved,0.001
3848,solved,0.001
3849,solved,0.001
3850,solved,0.053
3851,unsolvable,1.62
3852,solved,0
3853,solved,0
3854,solved,0
3855,solved,0.035
3856,solved,0.045
3857,solved,0
3858,solved,0.032
3859,solved,0
3860,solved,0.001
3861,solved,0
3862,solved,0.013
3863,unsolvable,1.539
3864,unknown,3600.012
3865,solved,0.003
3866,solved,0
3867,solved,0.386
3868,solved,0
3869,unsolvable,0.002
3870,solved,0.012
3871,solved,0.009
3872,unsolvable,0.887
3873,solved,2.913
3874,solved,0.982
3875,solved,0.001
3876,solved,13.284
3877,solved,0.003
3878,solved,0.108
3879,solved,0.007
3880,solved,0
3881,solved,0
3882,unsolvable,0.936
3883,solved,0
3884,solved,0.002
3885,unsolvable,0.01
3886,solved,0
3887,solved,0.01
3888,solved,0.002
3889,solved,0.001
3890,solved,0.06
3891,solved,0.002
3892,solved,0.002
3893,solved,0.001
3894,solved,4.617
3895,solved,0.011
3896,solved,0
3897,solved,0.94
3898,solved,0
3899,solved,0.037
3900,solved,0.001
3901,solved,0.264
3902,solved,0.011
3903,solved,0.72
3904,unknown,3600
3905,solved,0
3906,solved,0.001
3907,solved,0
3908,solved,0.003
3909,unsolvable,0
3910,unsolvable,0.665
3911,solved,0.001
3912,unsolvable,0.001
3913,solved,0
3914,solved,0.032
3915,solved,0.002
3916,solved,0.001
3917,solved,0
3918,solved,0
3919,solved,0
3920,solved,0.001
3921,solved,0
3922,unsolvable,0.052
3923,solved,0
3924,solved,0.071
3925,unsolvable,0.231
3926,solved,0.003
3927,solved,0.001
3928,solved,0
3929,solved,0
3930,solved,0
3931,solved,0
3932,solved,0.001
3933,unknown,3600
3934,solved,0
3935,solved,0
3936,solved,0.002
3937,solved,0
3938,solved,0
3939,unsolvable,1347.463
3940,solved,0
3941,solved,0.001
3942,solved,0.218
3943,solved,0
3944,solved,0
3945,solved,0.007
3946,solved,0.002
3947,solved,0
3948,unsolvable,0
3949,unsolvable,0.214
3950,solved,0.076
3951,solved,0
3952,solved,0.645
3953,solved,0.03
3954,solved,2.239
3955,solved,0
3956,solved,0
3957,unsolvable,2.703
3958,unsolvable,3.747
3959,solved,0.199
3960,solved,0
3961,solved,0.006
3962,solved,0
3963,solved,0.591
3964,solved,0.184
3965,solved,0.001
3966,solved,0
3967,solved,0
3968,solved,0.003
3969,solved,0.01
3970,solved,0.113
3971,solved,0.07
3972,solved,3.155
3973,unsolvable,582.904
3974,solved,0.02
3975,solved,0
3976,solved,0
3977,solved,0
3978,solved,0
3979,solved,0
3980,solved,0.002
3981,solved,2.06
3982,solved,0.049
3983,unknown,3600
3984,solved,0.002
3985,solved,0
3986,solved,0
3987,solved,0.186
3988,solved,0
3989,solved,0.003
3990,unsolvable,0
3991,unsolvable,0.054
3992,solved,0.016
3993,solved,1.169
3994,solved,0
3995,solved,0.001
3996,solved,0.402
3997,solved,0
3998,solved,0.004
3999,solved,0.024
4000,solved,4.52
4001,unsolvable,0.713
4002,unknown,3600
4003,unsolvable,0.01
4004,unsolvable,0
4005,solved,0
4006,solved,0.002
4007,solved,0
4008,solved,0.082
4009,unsolvable,3.466
4010,solved,0
4011,solved,0.016
4012,solved,0.315
4013,solved,0
4014,solved,0.074
4015,solved,0.01
4016,solved,0.001
4017,solved,0
4018,unsolvable,561.463
4019,solved,0.01
4020,solved,0.001
4021,solved,0
4022,solved,7.413
4023,solved,0.034
4024,solved,0
4025,unsolvable,0.564
4026,unknown,3600
4027,solved,0
4028,solved,0.009
4029,solved,0.002
4030,solved,0
4031,solved,0.381
4032,solved,0.009
4033,solved,0
4034,solved,0.002
4035,solved,0.004
4036,solved,0.01
4037,solved,0
4038,solved,0.047
4039,solved,0.037
4040,unsolvable,0
4041,solved,0.119
4042,solved,0.003
4043,solved,0
4044,solved,1.718
4045,solved,1.642
4046,solved,0.007
4047,unsolvable,0.652
4048,solved,0.038
4049,unsolvable,1.26
4050,solved,0.007
4051,solved,0
4052,solved,0
4053,unsolvable,1.466
4054,solved,0
4055,solved,0
4056,solved,0.034
4057,solved,0
4058,unsolvable,8.274
4059,unsolvable,0
4060,solved,0.01
4061,solved,4.928
4062,solved,0
4063,unsolvable,0
4064,unsolvable,0.005
4065,solved,0.01
4066,unknown,3600.015
4067,unsolvable,0
4068,solved,0
4069,solved,0
4070,solved,0.028
4071,solved,0.073
4072,unsolvable,29.298
4073,solved,0.018
4074,unsolvable,0.706
4075,solved,0
4076,solved,0.44
4077,solved,0
4078,solved,0
4079,solved,0.002
4080,solved,0.09
4081,unsolvable,1.732
4082,unsolvable,0.374
4083,solved,0.008
4084,solved,0
4085,solved,0
4086,solved,0
4087,solved,0.015
4088,solved,0.019
4089,solved,0.003
4090,solved,0
4091,solved,0.608
4092,solved,0
4093,solved,0
4094,unsolvable,1.226
4095,solved,0.002
4096,unsolvable,3.665
4097,unsolvable,1570.336
4098,solved,0
4099,solved,0
4100,solved,0
4101,solved,0.005
4102,solved,0.878
4103,solved,0
4104,solved,0
4105,unsolvable,0
4106,solved,0
4107,solved,0.001
4108,unsolvable,0
4109,unsolvable,0.419
4110,solved,710.507
4111,solved,0
4112,unsolvable,0
4113,solved,0
4114,solved,0.005
4115,solved,1.437
4116,solved,0
4117,solved,0.003
4118,solved,0.173
4119,unsolvable,0.028
4120,solved,0
4121,solved,0.014
4122,solved,0.147
4123,unsolvable,2.658
4124,unsolvable,0.005
4125,solved,0
4126,solved,0
4127,solved,0.006
4128,solved,0
4129,solved,0.003
4130,solved,0.004
4131,solved,0.015
4132,solved,0.066
4133,solved,0.069
4134,solved,0.042
4135,solved,0.003
4136,solved,0
4137,unknown,3600.002
4138,solved,0
4139,solved,0
4140,solved,0
4141,solved,0
4142,solved,0
4143,solved,0.028
4144,solved,0.003
4145,solved,0
4146,solved,0
4147,solved,0.001
4148,solved,0.001
4149,solved,2.273
4150,solved,6.784
4151,unsolvable,0.7
4152,solved,0.004
4153,unsolvable,0
4154,solved,0.005
4155,solved,0
4156,solved,0
4157,solved,0.124
4158,unsolvable,0
4159,solved,0.005
4160,solved,10.285
4161,solved,0.395
4162,solved,0
4163,solved,0.001
4164,solved,0.265
4165,solved,0.105
4166,solved,0
4167,unsolvable,0
4168,solved,1.066
4169,solved,0.202
4170,solved,0
4171,unsolvable,0.011
4172,solved,0.004
4173,solved,0.004
4174,solved,0
4175,solved,0
4176,solved,0.01
4177,solved,0.006
4178,solved,0
4179,solved,0.06
4180,unsolvable,0.498
4181,solved,0
4182,solved,0
4183,solved,0.034
4184,unsolvable,0.033
4185,solved,0
4186,solved,0.012
4187,solved,0.096
4188,solved,0.01
4189,unsolvable,0
4190,solved,0.029
4191,solved,0
4192,solved,0.007
4193,solved,0.343
4194,solved,0
4195,solved,0
4196,unsolvable,0.475
4197,solved,3.255
4198,solved,0
4199,solved,0.005
4200,solved,0.028
4201,unknown,3600
4202,solved,0
4203,solved,0.033
4204,solved,0
4205,solved,0
4206,solved,0
4207,solved,21.252
4208,solved,0
4209,solved,0.007
4210,solved,0
4211,unsolvable,0
4212,unsolvable,0.002
4213,solved,0.013
4214,solved,0
4215,solved,0.892
4216,unsolvable,487.946
4217,solved,0.001
4218,solved,0.021
4219,solved,0.003
4220,solved,0
4221,unsolvable,0
4222,solved,0
4223,unsolvable,0
4224,solved,72.276
4225,solved,0
4226,solved,0
4227,solved,0.014
4228,solved,3.27
4229,solved,0.007
4230,solved,0.009
4231,solved,0
4232,solved,0
4233,unsolvable,0
4234,solved,0
4235,solved,468.754
4236,solved,0.059
4237,solved,0
4238,solved,0
4239,solved,0
4240,solved,0
4241,unsolvable,0
4242,solved,0
4243,solved,0
4244,solved,0.002
4245,solved,0.014
4246,solved,0
4247,solved,0.021
4248,solved,0.902
4249,unsolvable,0
4250,solved,6.481
4251,unsolvable,49.099
4252,solved,0
4253,solved,0.025
4254,unknown,3600
4255,solved,0
4256,solved,0
4257,unsolvable,0
4258,solved,0
4259,unsolvable,0.005
4260,unsolvable,3.625
4261,solved,0.083
4262,solved,0.003
4263,unsolvable,0.001
4264,solved,0
4265,solved,0
4266,solved,0
4267,solved,0
4268,solved,0.002
4269,solved,0
4270,solved,0.027
4271,solved,0.118
4272,solved,0
4273,solved,0
4274,solved,0
4275,solved,0
4276,solved,0
4277,solved,0.041
4278,solved,0
4279,solved,0
4280,solved,0.208
4281,solved,0.001
4282,solved,0.759
4283,unsolvable,2.682
4284,solved,3.563
4285,solved,0
4286,solved,0.001
4287,solved,0.002
4288,solved,0.267
4289,solved,0
4290,solved,0
4291,unsolvable,0.071
4292,solved,0.001
4293,unknown,3600
4294,unsolvable,0
4295,unsolvable,0.001
4296,solved,0
4297,solved,0.004
4298,solved,0.01
4299,solved,0.02
4300,unsolvable,224.188
4301,solved,0
4302,solved,0.04
4303,solved,0.034
4304,solved,0.15
4305,solved,0.001
4306,unsolvable,0
4307,solved,0
4308,solved,0
4309,solved,0.133
4310,solved,0
4311,unsolvable,2.942
4312,solved,0.004
4313,unsolvable,0
4314,unknown,3600
4315,solved,0.002
4316,unknown,3600.013
4317,unsolvable,0.015
4318,unknown,3600
4319,solved,0.007
4320,solved,0.002
4321,solved,0
4322,solved,0
4323,solved,0
4324,solved,0.001
4325,solved,0.007
4326,solved,0.044
4327,solved,0.007
4328,unsolvable,0.004
4329,solved,0
4330,solved,0
4331,solved,0
4332,solved,0.005
4333,solved,0
4334,solved,0
4335,solved,0
4336,solved,0
4337,unsolvable,0.438
4338,solved,0.012
4339,solved,5.535
4340,solved,0.009
4341,solved,0
4342,solved,0.156
4343,unsolvable,0
4344,solved,0
4345,solved,0.001
4346,unsolvable,2.38
4347,unsolvable,0.033
4348,solved,0.065
4349,unsolvable,0
4350,solved,0.014
4351,solved,1.751
4352,solved,0
4353,solved,0.001
4354,solved,0.056
4355,solved,1.415
4356,solved,0
4357,solved,0.003
4358,solved,0.031
4359,solved,0.001
4360,solved,0.008
4361,solved,0.001
4362,solved,0.001
4363,solved,0
4364,solved,0
4365,solved,0.022
4366,solved,12.36
4367,solved,0.012
4368,solved,0.002
4369,unsolvable,0.124
4370,unsolvable,8.729
4371,solved,0.138
4372,solved,3.63
4373,solved,0
4374,solved,0
4375,solved,0.001
4376,solved,0
4377,solved,0.002
4378,solved,0
4379,solved,4.536
4380,unsolvable,0
4381,solved,0.001
4382,solved,0
4383,solved,0.01
4384,solved,0
4385,solved,0
4386,solved,0.001
4387,solved,0
4388,unsolvable,0.002
4389,solved,0.078
4390,solved,0.059
4391,solved,0.077
4392,solved,0
4393,solved,93.768
4394,solved,94.155
4395,solved,0
4396,solved,0
4397,solved,0
4398,solved,0
4399,unsolvable,0.638
4400,solved,0
4401,solved,0
4402,unsolvable,1.367
4403,solved,0
4404,solved,0.981
4405,solved,0.662
4406,unsolvable,8.152
4407,solved,0.001
4408,solved,0
4409,unsolvable,144.849
4410,solved,0.145
4411,solved,0.009
4412,solved,0.019
4413,solved,0.009
4414,solved,0.002
4415,solved,0
4416,solved,0.041
4417,solved,0.01
4418,solved,0.001
4419,solved,0
4420,solved,0.001
4421,solved,0.002
